Tipo,Clave,Cliente,Nombre,Estatus,Su pedido,Fecha de elaboración,Subtotal,Total de comisiones,Número de almacén,Forma de envío del documento,Importe total,Nombre del vendedor
Pedido,                4352,       270,GD COMERCIALIZADORA DEL BAJIO,Remitido,364,30/04/2026,"257,300.00","12,865.00",2,Impreso,"298,468.00",Fabiola Hernandez Coronel
Pedido,                4343,       314,EDITORIAL PANINI MEXICO,Remitido,292,30/04/2026,"42,497.24",0.00,2,Impreso,"49,296.80",Lic.German Menendez
Pedido,                4344,       314,EDITORIAL PANINI MEXICO,Remitido,291,30/04/2026,"23,377.20",0.00,2,Impreso,"27,117.55",Lic.German Menendez
Pedido,                4335,        18,DELMAN INTERNACIONAL,Remitido,OP.19917/OC.17166,30/04/2026,84.00,0.00,3,Impreso,97.44,Luis de León
Pedido,                4345,       314,EDITORIAL PANINI MEXICO,Remitido,290,30/04/2026,"23,129.26",0.00,2,Impreso,"26,829.94",Lic.German Menendez
Pedido,                4346,        18,DELMAN INTERNACIONAL,Remitido,OP.19928/OC.17171,30/04/2026,"6,930.30",0.00,3,Impreso,"8,039.15",Luis de León
Pedido,                4337,        18,DELMAN INTERNACIONAL,Remitido,OP.19919/OC.17163,30/04/2026,"14,586.60",0.00,3,Impreso,"16,920.46",Luis de León
Pedido,                4347,        18,DELMAN INTERNACIONAL,Remitido,OP.19929/OC.17168,30/04/2026,"4,905.60",0.00,3,Impreso,"5,690.50",Luis de León
Pedido,                4338,       314,EDITORIAL PANINI MEXICO,Remitido,349,30/04/2026,"53,800.58",0.00,2,Impreso,"62,408.67",Lic.German Menendez
Pedido,                4348,       336,GD EXPO COLCHONES,Remitido,374,30/04/2026,"281,370.00","14,068.50",2,Impreso,"326,389.20",Fabiola Hernandez Coronel
Pedido,                4339,        18,DELMAN INTERNACIONAL,Remitido,OP.19921/OC.17148,30/04/2026,"28,548.00",0.00,3,Impreso,"33,115.68",Luis de León
Pedido,                4349,       336,GD EXPO COLCHONES,Remitido,375,30/04/2026,"273,600.00","13,680.00",2,Impreso,"317,376.00",Fabiola Hernandez Coronel
Pedido,                4333,        18,DELMAN INTERNACIONAL,Emitido,OP.19907/OC.17162,30/04/2026,"8,149.40",0.00,3,Impreso,"9,453.30",Luis de León
Pedido,                4334,        18,DELMAN INTERNACIONAL,Emitido,OP.19908/OC.17164,30/04/2026,"3,084.20",0.00,3,Impreso,"3,577.67",Luis de León
Pedido,                4336,        18,DELMAN INTERNACIONAL,Emitido,OP.17165/OC.16713,30/04/2026,"16,265.20",0.00,3,Impreso,"18,867.63",Luis de León
Pedido,                4360,       307,CHEDRAUI BRANDS,Cancelado,400,30/04/2026,"34,086.00",0.00,2,Impreso,"39,539.76",
Pedido,                4358,       307,CHEDRAUI BRANDS,Cancelado,399,30/04/2026,"57,921.00",0.00,2,Impreso,"67,188.36",
Pedido,                4359,       307,CHEDRAUI BRANDS,Cancelado,398,30/04/2026,"42,240.00",0.00,2,Impreso,"48,998.40",
Pedido,                4361,       311,INFORMA A PUEBLA,Remitido,423,30/04/2026,"9,600.00",0.00,2,Impreso,"11,136.00",
Pedido,                4362,       312,INFORMACION INTEGRAL 24/7,Remitido,424,30/04/2026,"20,670.00",0.00,2,Impreso,"23,977.20",
Pedido,                4353,       270,GD COMERCIALIZADORA DEL BAJIO,Remitido,363,30/04/2026,"309,000.00","15,450.00",2,Impreso,"358,440.00",Fabiola Hernandez Coronel
Pedido,                4355,       270,GD COMERCIALIZADORA DEL BAJIO,Remitido,367,30/04/2026,"116,870.00","5,843.50",2,Impreso,"135,569.20",Fabiola Hernandez Coronel
Pedido,                4356,       270,GD COMERCIALIZADORA DEL BAJIO,Remitido,368,30/04/2026,"412,850.00","20,642.50",2,Impreso,"478,906.00",Fabiola Hernandez Coronel
Pedido,                4357,       270,GD COMERCIALIZADORA DEL BAJIO,Remitido,373,30/04/2026,"58,600.00","2,930.00",2,Impreso,"67,976.00",Fabiola Hernandez Coronel
Pedido,                4354,        18,DELMAN INTERNACIONAL,Emitido,OP.19930/OC.17172,30/04/2026,"17,010.00",0.00,3,Impreso,"19,731.60",Luis de León
Pedido,                4363,        18,DELMAN INTERNACIONAL,Remitido,354,04/05/2026,"23,865.60",0.00,2,Impreso,"27,684.10",Luis de León
Pedido,                4364,       270,GD COMERCIALIZADORA DEL BAJIO,Remitido,361,04/05/2026,"64,050.00","3,202.50",2,Impreso,"74,298.00",Fabiola Hernandez Coronel
Pedido,                4366,       312,INFORMACION INTEGRAL 24/7,Remitido,434,04/05/2026,"20,670.00",0.00,2,Impreso,"23,977.20",
Pedido,                4369,        18,DELMAN INTERNACIONAL,Remitido,OP.19927/OC.17149,04/05/2026,"8,552.70",0.00,3,Impreso,"9,921.13",Luis de León
Pedido,                4365,       191,PROMOCIONALES E IMPRESOS AMERICA,Cancelado,311,04/05/2026,"5,520,000.00",0.00,2,Impreso,"6,403,200.00",
Pedido,                4367,        18,DELMAN INTERNACIONAL,Emitido,OP.19910/OC.17115,04/05/2026,"7,614.10",0.00,3,Impreso,"8,832.36",Luis de León
Pedido,                4368,        18,DELMAN INTERNACIONAL,Emitido,OP.19914/OC.17133,04/05/2026,"8,314.60",0.00,3,Impreso,"9,644.94",Luis de León
Pedido,                4380,       312,INFORMACION INTEGRAL 24/7,Remitido,436,05/05/2026,"20,670.00",0.00,2,Impreso,"23,977.20",
Pedido,                4371,       270,GD COMERCIALIZADORA DEL BAJIO,Remitido,362,05/05/2026,"64,050.00","3,202.50",2,Impreso,"74,298.00",Fabiola Hernandez Coronel
Pedido,                4381,       314,EDITORIAL PANINI MEXICO,Remitido,297,05/05/2026,"18,909.22",0.00,2,Impreso,"21,934.70",Lic.German Menendez
Pedido,                4372,       270,GD COMERCIALIZADORA DEL BAJIO,Remitido,366,05/05/2026,"110,490.00","5,524.50",2,Impreso,"128,168.40",Fabiola Hernandez Coronel
Pedido,                4373,       270,GD COMERCIALIZADORA DEL BAJIO,Remitido,369,05/05/2026,"60,000.00","3,000.00",2,Impreso,"69,600.00",Fabiola Hernandez Coronel
Pedido,                4374,       270,GD COMERCIALIZADORA DEL BAJIO,Remitido,370,05/05/2026,"52,600.00","2,630.00",2,Impreso,"61,016.00",Fabiola Hernandez Coronel
Pedido,                4375,       270,GD COMERCIALIZADORA DEL BAJIO,Remitido,371,05/05/2026,"200,720.00","10,036.00",2,Impreso,"232,835.20",Fabiola Hernandez Coronel
Pedido,                4376,       270,GD COMERCIALIZADORA DEL BAJIO,Remitido,372,05/05/2026,"62,880.00","3,144.00",2,Impreso,"72,940.80",Fabiola Hernandez Coronel
Pedido,                4377,       270,GD COMERCIALIZADORA DEL BAJIO,Remitido,391,05/05/2026,"44,000.00","2,200.00",2,Impreso,"51,040.00",Fabiola Hernandez Coronel
Pedido,                4378,       270,GD COMERCIALIZADORA DEL BAJIO,Remitido,392,05/05/2026,"33,900.00","1,695.00",2,Impreso,"39,324.00",Fabiola Hernandez Coronel
Pedido,                4379,       270,GD COMERCIALIZADORA DEL BAJIO,Remitido,390,05/05/2026,"40,640.00","2,032.00",2,Impreso,"47,142.40",Fabiola Hernandez Coronel
Pedido,                4370,        18,DELMAN INTERNACIONAL,Emitido,OP.19815/OC.17194,05/05/2026,"7,662.20",0.00,3,Impreso,"8,888.15",Luis de León
Pedido,                4382,       314,EDITORIAL PANINI MEXICO,Remitido,296,06/05/2026,"18,909.22",0.00,2,Impreso,"21,934.70",Lic.German Menendez
Pedido,                4383,       314,EDITORIAL PANINI MEXICO,Remitido,295,06/05/2026,"18,909.22",0.00,2,Impreso,"21,934.70",Lic.German Menendez
Pedido,                4384,       314,EDITORIAL PANINI MEXICO,Remitido,294,06/05/2026,"18,909.22",0.00,2,Impreso,"21,934.70",Lic.German Menendez
Pedido,                4385,       312,INFORMACION INTEGRAL 24/7,Remitido,437,06/05/2026,"25,896.00",0.00,2,Impreso,"30,039.36",
Pedido,                4386,       312,INFORMACION INTEGRAL 24/7,Remitido,438,07/05/2026,"20,280.00",0.00,2,Impreso,"23,524.80",
Pedido,                4390,       314,EDITORIAL PANINI MEXICO,Remitido,301,08/05/2026,"18,909.22",0.00,2,Impreso,"21,934.70",Lic.German Menendez
Pedido,                4391,       314,EDITORIAL PANINI MEXICO,Remitido,381,08/05/2026,"84,228.12",0.00,2,Impreso,"97,704.62",Lic.German Menendez
Pedido,                4392,       311,INFORMA A PUEBLA,Remitido,461,08/05/2026,"9,600.00",0.00,2,Impreso,"11,136.00",
Pedido,                4393,       312,INFORMACION INTEGRAL 24/7,Remitido,462,08/05/2026,"20,280.00",0.00,2,Impreso,"23,524.80",
Pedido,                4387,       191,PROMOCIONALES E IMPRESOS AMERICA,Remitido,435,08/05/2026,"78,362.07",0.00,2,Impreso,"90,900.00",
Pedido,                4388,       314,EDITORIAL PANINI MEXICO,Remitido,299,08/05/2026,"18,909.22",0.00,2,Impreso,"21,934.70",Lic.German Menendez
Pedido,                4389,       314,EDITORIAL PANINI MEXICO,Remitido,300,08/05/2026,"6,101.64",0.00,2,Impreso,"7,077.90",Lic.German Menendez
Pedido,                4394,        18,DELMAN INTERNACIONAL,Remitido,"OP,19920/OC.17136",11/05/2026,"28,464.80",0.00,3,Impreso,"33,019.17",Luis de León
Pedido,                4395,        18,DELMAN INTERNACIONAL,Remitido,354,11/05/2026,"57,314.85",0.00,2,Impreso,"66,485.23",Luis de León
Pedido,                4396,        18,DELMAN INTERNACIONAL,Remitido,402,11/05/2026,"35,310.00",0.00,2,Impreso,"40,959.60",Luis de León
Pedido,                4397,        18,DELMAN INTERNACIONAL,Remitido,356,11/05/2026,"31,167.00",0.00,2,Impreso,"36,153.72",Luis de León
Pedido,                4398,       312,INFORMACION INTEGRAL 24/7,Remitido,482,11/05/2026,"20,670.00",0.00,2,Impreso,"23,977.20",
Pedido,                4404,       307,CHEDRAUI BRANDS,Cancelado,422,12/05/2026,"44,802.00",0.00,2,Impreso,"51,970.32",
Pedido,                4405,       307,CHEDRAUI BRANDS,Cancelado,421,12/05/2026,"74,983.00",0.00,2,Impreso,"86,980.28",
Pedido,                4406,       307,CHEDRAUI BRANDS,Cancelado,420,12/05/2026,"55,088.00",0.00,2,Impreso,"63,902.08",
Pedido,                4400,       287,PENGUIN RANDOM HOUSE GRUPO EDITORIAL,Remitido,415,12/05/2026,"17,671.32",0.00,2,Impreso,"20,498.73",Oscar Mejia
Pedido,                4401,       287,PENGUIN RANDOM HOUSE GRUPO EDITORIAL,Remitido,416,12/05/2026,"17,878.80",0.00,2,Impreso,"20,739.41",Oscar Mejia
Pedido,                4402,       287,PENGUIN RANDOM HOUSE GRUPO EDITORIAL,Remitido,417,12/05/2026,"26,040.80",0.00,2,Impreso,"30,207.33",Oscar Mejia
Pedido,                4403,       312,INFORMACION INTEGRAL 24/7,Remitido,486,12/05/2026,"20,670.00",0.00,2,Impreso,"23,977.20",
Pedido,                4407,       287,PENGUIN RANDOM HOUSE GRUPO EDITORIAL,Remitido,418,12/05/2026,"11,814.90",0.00,2,Impreso,"13,705.28",Oscar Mejia
Pedido,                4399,       287,PENGUIN RANDOM HOUSE GRUPO EDITORIAL,Remitido,411,12/05/2026,"19,950.90",0.00,2,Impreso,"23,143.04",Oscar Mejia
Pedido,                4410,       314,EDITORIAL PANINI MEXICO,Remitido,263,13/05/2026,"30,128.28",0.00,2,Impreso,"34,948.80",Lic.German Menendez
Pedido,                4411,       314,EDITORIAL PANINI MEXICO,Remitido,265,13/05/2026,"21,727.64",0.00,2,Impreso,"25,204.06",Lic.German Menendez
Pedido,                4412,       314,EDITORIAL PANINI MEXICO,Remitido,270,13/05/2026,"31,668.88",0.00,2,Impreso,"36,735.90",Lic.German Menendez
Pedido,                4413,       336,GD EXPO COLCHONES,Remitido,449,13/05/2026,"69,540.00","3,477.00",2,Impreso,"80,666.40",Fabiola Hernandez Coronel
Pedido,                4414,       336,GD EXPO COLCHONES,Remitido,448,13/05/2026,"32,130.00","1,606.50",2,Impreso,"37,270.80",Fabiola Hernandez Coronel
Pedido,                4424,       314,EDITORIAL PANINI MEXICO,Remitido,271,13/05/2026,"29,072.42",0.00,2,Impreso,"33,724.01",Lic.German Menendez
Pedido,                4415,       270,GD COMERCIALIZADORA DEL BAJIO,Remitido,447,13/05/2026,"19,700.00",985.00,2,Impreso,"22,852.00",Fabiola Hernandez Coronel
Pedido,                4425,       314,EDITORIAL PANINI MEXICO,Remitido,343,13/05/2026,"38,577.78",0.00,2,Impreso,"44,750.22",Lic.German Menendez
Pedido,                4416,       270,GD COMERCIALIZADORA DEL BAJIO,Remitido,446,13/05/2026,"20,450.00","1,022.50",2,Impreso,"23,722.00",Fabiola Hernandez Coronel
Pedido,                4426,       312,INFORMACION INTEGRAL 24/7,Remitido,487,13/05/2026,"20,670.00",0.00,2,Impreso,"23,977.20",
Pedido,                4417,       270,GD COMERCIALIZADORA DEL BAJIO,Remitido,445,13/05/2026,"32,600.00","1,630.00",2,Impreso,"37,816.00",Fabiola Hernandez Coronel
Pedido,                4408,       314,EDITORIAL PANINI MEXICO,Remitido,264,13/05/2026,"72,805.32",0.00,2,Impreso,"84,454.17",Lic.German Menendez
Pedido,                4418,       270,GD COMERCIALIZADORA DEL BAJIO,Remitido,444,13/05/2026,"66,885.00","3,344.25",2,Impreso,"77,586.60",Fabiola Hernandez Coronel
Pedido,                4409,       314,EDITORIAL PANINI MEXICO,Remitido,266,13/05/2026,"31,668.88",0.00,2,Impreso,"36,735.90",Lic.German Menendez
Pedido,                4419,       270,GD COMERCIALIZADORA DEL BAJIO,Remitido,443,13/05/2026,"27,720.00","1,386.00",2,Impreso,"32,155.20",Fabiola Hernandez Coronel
Pedido,                4420,       270,GD COMERCIALIZADORA DEL BAJIO,Remitido,442,13/05/2026,"25,360.00","1,268.00",2,Impreso,"29,417.60",Fabiola Hernandez Coronel
Pedido,                4421,       270,GD COMERCIALIZADORA DEL BAJIO,Remitido,441,13/05/2026,"47,880.00","2,394.00",2,Impreso,"55,540.80",Fabiola Hernandez Coronel
Pedido,                4422,       270,GD COMERCIALIZADORA DEL BAJIO,Remitido,440,13/05/2026,"52,200.00","2,610.00",2,Impreso,"60,552.00",Fabiola Hernandez Coronel
Pedido,                4423,       270,GD COMERCIALIZADORA DEL BAJIO,Remitido,439,13/05/2026,"116,630.00","5,831.50",2,Impreso,"135,290.80",Fabiola Hernandez Coronel
Pedido,                4427,       307,CHEDRAUI BRANDS,Remitido,"400, 398, 399",14/05/2026,"134,247.00",0.00,2,Impreso,"155,726.52",
Pedido,                4430,       287,PENGUIN RANDOM HOUSE GRUPO EDITORIAL,Remitido,414,14/05/2026,"15,960.90",0.00,2,Impreso,"18,514.64",Oscar Mejia
Pedido,                4431,       307,CHEDRAUI BRANDS,Remitido,"386, 384, 385",14/05/2026,"134,247.00",0.00,2,Impreso,"155,726.52",
Pedido,                4432,       312,INFORMACION INTEGRAL 24/7,Remitido,490,14/05/2026,"20,670.00",0.00,2,Impreso,"23,977.20",
Pedido,                4433,       313,GRUPO ZORRO ABARROTERO,Remitido,359,14/05/2026,"39,600.00",0.00,2,Impreso,"45,936.00",
Pedido,                4434,       313,GRUPO ZORRO ABARROTERO,Remitido,359,14/05/2026,"39,600.00",0.00,2,Impreso,"45,936.00",
Pedido,                4435,       313,GRUPO ZORRO ABARROTERO,Remitido,359,14/05/2026,"39,600.00",0.00,2,Impreso,"45,936.00",
Pedido,                4436,       313,GRUPO ZORRO ABARROTERO,Remitido,359,14/05/2026,"39,600.00",0.00,2,Impreso,"45,936.00",
Pedido,                4437,       313,GRUPO ZORRO ABARROTERO,Remitido,359,14/05/2026,"39,600.00",0.00,2,Impreso,"45,936.00",
Pedido,                4428,       336,GD EXPO COLCHONES,Remitido,479,14/05/2026,"221,000.00","11,050.00",2,Impreso,"256,360.00",Fabiola Hernandez Coronel
Pedido,                4429,       270,GD COMERCIALIZADORA DEL BAJIO,Remitido,463,14/05/2026,"1,225,950.00","61,297.50",2,Impreso,"1,422,102.00",Fabiola Hernandez Coronel
Pedido,                4440,       312,INFORMACION INTEGRAL 24/7,Remitido,499,15/05/2026,"20,670.00",0.00,2,Impreso,"23,977.20",
Pedido,                4438,        18,DELMAN INTERNACIONAL,Remitido,496,15/05/2026,"1,145,293.65",0.00,2,Impreso,"1,328,540.63",Luis de León
Pedido,                4439,       311,INFORMA A PUEBLA,Remitido,498,15/05/2026,"9,600.00",0.00,2,Impreso,"11,136.00",
Pedido,                4441,       287,PENGUIN RANDOM HOUSE GRUPO EDITORIAL,Remitido,413,18/05/2026,"31,888.00",0.00,2,Impreso,"36,990.08",Oscar Mejia
Pedido,                4442,       287,PENGUIN RANDOM HOUSE GRUPO EDITORIAL,Remitido,412,18/05/2026,"18,076.80",0.00,2,Impreso,"20,969.09",Oscar Mejia
Pedido,                4443,       312,INFORMACION INTEGRAL 24/7,Remitido,522,18/05/2026,"20,670.00",0.00,2,Impreso,"23,977.20",
Pedido,                4444,        18,DELMAN INTERNACIONAL,Emitido,OP.19878/OC.17235,18/05/2026,"13,018.60",0.00,3,Impreso,"15,101.58",Luis de León
Pedido,                4445,        18,DELMAN INTERNACIONAL,Emitido,OP.19906/OC.17135,18/05/2026,"12,303.20",0.00,3,Impreso,"14,271.71",Luis de León
Pedido,                4450,       270,GD COMERCIALIZADORA DEL BAJIO,Remitido,468,19/05/2026,"69,120.00","3,456.00",2,Impreso,"80,179.20",Fabiola Hernandez Coronel
Pedido,                4461,       336,GD EXPO COLCHONES,Remitido,480,19/05/2026,"286,440.00","14,322.00",2,Impreso,"332,270.40",Fabiola Hernandez Coronel
Pedido,                4462,       336,GD EXPO COLCHONES,Remitido,481,19/05/2026,"63,720.00","3,186.00",2,Impreso,"73,915.20",Fabiola Hernandez Coronel
Pedido,                4463,       307,CHEDRAUI BRANDS,Rem.Parc.,483,19/05/2026,"42,240.00",0.00,2,Impreso,"48,998.40",
Pedido,                4464,       307,CHEDRAUI BRANDS,Remitido,484,19/05/2026,"57,921.00",0.00,2,Impreso,"67,188.36",
Pedido,                4465,       307,CHEDRAUI BRANDS,Rem.Parc.,485,19/05/2026,"34,086.00",0.00,2,Impreso,"39,539.76",
Pedido,                4475,        18,DELMAN INTERNACIONAL,Emitido,OP.19934/OC.17233,19/05/2026,"13,466.60",0.00,3,Impreso,"15,621.26",Luis de León
Pedido,                4477,       312,INFORMACION INTEGRAL 24/7,Remitido,524,19/05/2026,"20,670.00",0.00,2,Impreso,"23,977.20",
Pedido,                4448,       270,GD COMERCIALIZADORA DEL BAJIO,Remitido,466,19/05/2026,"294,690.00","14,734.50",2,Impreso,"341,840.40",Fabiola Hernandez Coronel
Pedido,                4478,       287,PENGUIN RANDOM HOUSE GRUPO EDITORIAL,Remitido,429,19/05/2026,"19,608.90",0.00,2,Impreso,"22,746.32",Oscar Mejia
Pedido,                4449,       270,GD COMERCIALIZADORA DEL BAJIO,Remitido,467,19/05/2026,"255,225.00","12,761.25",2,Impreso,"296,061.00",Fabiola Hernandez Coronel
Pedido,                4479,       287,PENGUIN RANDOM HOUSE GRUPO EDITORIAL,Remitido,430,19/05/2026,"13,420.90",0.00,2,Impreso,"15,568.24",Oscar Mejia
Pedido,                4460,       270,GD COMERCIALIZADORA DEL BAJIO,Emitido,478,19/05/2026,"55,700.00","2,785.00",2,Impreso,"64,612.00",Fabiola Hernandez Coronel
Pedido,                4451,       270,GD COMERCIALIZADORA DEL BAJIO,Emitido,469,19/05/2026,"97,680.00","4,884.00",2,Impreso,"113,308.80",Fabiola Hernandez Coronel
Pedido,                4452,       270,GD COMERCIALIZADORA DEL BAJIO,Emitido,470,19/05/2026,"36,000.00","1,800.00",2,Impreso,"41,760.00",Fabiola Hernandez Coronel
Pedido,                4453,       270,GD COMERCIALIZADORA DEL BAJIO,Emitido,471,19/05/2026,"109,080.00","5,454.00",2,Impreso,"126,532.80",Fabiola Hernandez Coronel
Pedido,                4454,       270,GD COMERCIALIZADORA DEL BAJIO,Emitido,472,19/05/2026,"402,480.00","20,124.00",2,Impreso,"466,876.80",Fabiola Hernandez Coronel
Pedido,                4455,       270,GD COMERCIALIZADORA DEL BAJIO,Emitido,473,19/05/2026,"62,550.00","3,127.50",2,Impreso,"72,558.00",Fabiola Hernandez Coronel
Pedido,                4456,       270,GD COMERCIALIZADORA DEL BAJIO,Emitido,474,19/05/2026,"52,600.00","2,630.00",2,Impreso,"61,016.00",Fabiola Hernandez Coronel
Pedido,                4476,        18,DELMAN INTERNACIONAL,Emitido,OP.19815/OC.17234,19/05/2026,"7,642.60",0.00,3,Impreso,"8,865.42",Luis de León
Pedido,                4447,       270,GD COMERCIALIZADORA DEL BAJIO,Emitido,465,19/05/2026,"64,050.00","3,202.50",2,Impreso,"74,298.00",Fabiola Hernandez Coronel
Pedido,                4457,       270,GD COMERCIALIZADORA DEL BAJIO,Emitido,475,19/05/2026,"186,240.00","9,312.00",2,Impreso,"216,038.40",Fabiola Hernandez Coronel
Pedido,                4458,       270,GD COMERCIALIZADORA DEL BAJIO,Emitido,476,19/05/2026,"56,000.00","2,800.00",2,Impreso,"64,960.00",Fabiola Hernandez Coronel
Pedido,                4459,       270,GD COMERCIALIZADORA DEL BAJIO,Emitido,477,19/05/2026,"63,900.00","3,195.00",2,Impreso,"74,124.00",Fabiola Hernandez Coronel
Pedido,                4446,       270,GD COMERCIALIZADORA DEL BAJIO,Emitido,464,19/05/2026,"64,050.00","3,202.50",2,Ninguno,"74,298.00",Fabiola Hernandez Coronel
Pedido,                4470,        18,DELMAN INTERNACIONAL,Remitido,OP.19932/OC.17200,19/05/2026,"5,848.70",0.00,3,Impreso,"6,784.49",Luis de León
Pedido,                4480,       287,PENGUIN RANDOM HOUSE GRUPO EDITORIAL,Remitido,432,19/05/2026,"19,878.90",0.00,2,Impreso,"23,059.52",Oscar Mejia
Pedido,                4481,       105,COMISION NACIONAL DE LIBROS DE TEXTO GRATUITOS,Rem.Parc.,419,19/05/2026,"40,205,880.00",0.00,2,Impreso,"40,205,880.00",Lic.German Menendez
Pedido,                4468,        18,DELMAN INTERNACIONAL,Remitido,OP.19922/OC.17201,19/05/2026,"28,574.00",0.00,3,Impreso,"33,145.84",Luis de León
Pedido,                4469,        18,DELMAN INTERNACIONAL,Remitido,OP.19931/OC.17232,19/05/2026,"4,183.40",0.00,3,Impreso,"4,852.74",Luis de León
Pedido,                4471,        18,DELMAN INTERNACIONAL,Remitido,OP.19933/OC.17202,19/05/2026,"1,976.00",0.00,3,Ninguno,"2,292.16",Luis de León
Pedido,                4474,        18,DELMAN INTERNACIONAL,Remitido,OP.19941/OC.17231,19/05/2026,196.00,0.00,3,Ninguno,227.36,Luis de León
Pedido,                4466,       270,GD COMERCIALIZADORA DEL BAJIO,Emitido,489,19/05/2026,"33,900.00","1,695.00",2,Impreso,"39,324.00",Fabiola Hernandez Coronel
Pedido,                4467,       270,GD COMERCIALIZADORA DEL BAJIO,Emitido,488,19/05/2026,"50,600.00","2,530.00",2,Impreso,"58,696.00",Fabiola Hernandez Coronel
Pedido,                4472,        18,DELMAN INTERNACIONAL,Emitido,OP.19940/OC.17225,19/05/2026,"11,236.40",0.00,3,Ninguno,"13,034.22",Luis de León
Pedido,                4473,        18,DELMAN INTERNACIONAL,Emitido,OP.19940/OC.17226,19/05/2026,"13,490.40",0.00,3,Ninguno,"15,648.86",Luis de León
Pedido,                4482,       191,PROMOCIONALES E IMPRESOS AMERICA,Remitido,410,20/05/2026,"1,442,000.00",0.00,2,Impreso,"1,672,720.00",
Pedido,                4483,       191,PROMOCIONALES E IMPRESOS AMERICA,Remitido,525,20/05/2026,"276,418.80",0.00,2,Impreso,"320,645.81",
Pedido,                4484,       191,PROMOCIONALES E IMPRESOS AMERICA,Remitido,526,20/05/2026,"1,781,461.50",0.00,2,Impreso,"2,066,495.34",
Pedido,                4485,       312,INFORMACION INTEGRAL 24/7,Remitido,528,20/05/2026,"20,670.00",0.00,2,Impreso,"23,977.20",
Pedido,                4500,       263,PUBLICIDAD OPORTUNA,Remitido,29,21/05/2026,"44,324.97",0.00,2,Impreso,"51,416.97",
Pedido,                4490,       263,PUBLICIDAD OPORTUNA,Remitido,1350,21/05/2026,"8,085.63",0.00,2,Impreso,"9,379.33",
Pedido,                4501,       337,EDICIONES BOB,Remitido,521,21/05/2026,"118,250.00","5,912.50",2,Impreso,"137,170.00",Beatriz Rodriguez
Pedido,                4491,       263,PUBLICIDAD OPORTUNA,Remitido,1351,21/05/2026,"15,678.00",0.00,2,Impreso,"18,186.48",
Pedido,                4512,        18,DELMAN INTERNACIONAL,Remitido,OP.19948/OC.17266,21/05/2026,"5,041.40",0.00,3,Impreso,"5,848.02",Luis de León
Pedido,                4492,       263,PUBLICIDAD OPORTUNA,Remitido,1352,21/05/2026,"1,830.00",0.00,2,Impreso,"2,122.80",
Pedido,                4493,       263,PUBLICIDAD OPORTUNA,Remitido,1353,21/05/2026,"3,588.80",0.00,2,Impreso,"4,163.01",
Pedido,                4504,        18,DELMAN INTERNACIONAL,Remitido,OP.19923/OC.17284,21/05/2026,"28,173.60",0.00,3,Impreso,"32,681.38",Luis de León
Pedido,                4514,        18,DELMAN INTERNACIONAL,Remitido,OP.19951/OC.17285,21/05/2026,168.00,0.00,3,Impreso,194.88,Luis de León
Pedido,                4494,       263,PUBLICIDAD OPORTUNA,Remitido,1354,21/05/2026,"52,675.05",0.00,2,Impreso,"61,103.06",
Pedido,                4505,        18,DELMAN INTERNACIONAL,Emitido,OP.19934/OC.17294,21/05/2026,"13,433.00",0.00,3,Impreso,"15,582.28",Luis de León
Pedido,                4515,       312,INFORMACION INTEGRAL 24/7,Remitido,529,21/05/2026,"26,394.00",0.00,2,Impreso,"30,617.04",
Pedido,                4495,       263,PUBLICIDAD OPORTUNA,Remitido,1355,21/05/2026,"85,320.00",0.00,2,Impreso,"98,971.20",
Pedido,                4516,        18,DELMAN INTERNACIONAL,Remitido,OP.19956/OC.17288,21/05/2026,16.00,0.00,3,Impreso,18.56,Luis de León
Pedido,                4486,       307,CHEDRAUI BRANDS,Remitido,"422, 420, 421",21/05/2026,"174,873.00",0.00,2,Impreso,"202,852.68",
Pedido,                4496,       263,PUBLICIDAD OPORTUNA,Remitido,126,21/05/2026,"15,660.00",0.00,2,Impreso,"18,165.60",
Pedido,                4507,        18,DELMAN INTERNACIONAL,Remitido,OP.19942/OC.17286,21/05/2026,256.00,0.00,3,Impreso,296.96,Luis de León
Pedido,                4487,       263,PUBLICIDAD OPORTUNA,Remitido,1347,21/05/2026,"2,470.00",0.00,2,Impreso,"2,865.20",
Pedido,                4497,       263,PUBLICIDAD OPORTUNA,Remitido,148,21/05/2026,"28,019.04",0.00,2,Impreso,"32,502.09",
Pedido,                4518,        18,DELMAN INTERNACIONAL,Remitido,OP.19958/OC.17276,21/05/2026,576.00,0.00,3,Impreso,668.16,Luis de León
Pedido,                4488,       263,PUBLICIDAD OPORTUNA,Remitido,1348,21/05/2026,"2,429.00",0.00,2,Impreso,"2,817.64",
Pedido,                4498,       263,PUBLICIDAD OPORTUNA,Remitido,128,21/05/2026,"91,627.22",0.00,2,Impreso,"106,287.58",
Pedido,                4489,       263,PUBLICIDAD OPORTUNA,Remitido,1349,21/05/2026,"2,430.00",0.00,2,Impreso,"2,818.80",
Pedido,                4499,       263,PUBLICIDAD OPORTUNA,Remitido,127,21/05/2026,"20,586.00",0.00,2,Impreso,"23,879.76",
Pedido,                4510,        18,DELMAN INTERNACIONAL,Emitido,OP.19945/OC.17293,21/05/2026,"28,568.80",0.00,3,Impreso,"33,139.81",Luis de León
Pedido,                4511,        18,DELMAN INTERNACIONAL,Emitido,OP.19947/OC.17282,21/05/2026,"10,121.80",0.00,3,Impreso,"11,741.29",Luis de León
